source1_entity_id	split	true_match_count	matched_entity_ids
S1-381864439	threshold	3	S2-706408209,S2-85717865,S3-99431861
S1-381891678	threshold	2	S3-471213939,S3-387384156
S1-382334348	threshold	4	S2-641545020,S2-725673530,S2-5993364,S3-840198756
S1-38243423	threshold	4	S2-879360126,S2-971639071,S3-590123331,S3-288718947
S1-382463614	threshold	3	S2-800012605,S2-713592186,S3-283551212
S1-382733615	threshold	5	S2-370463084,S2-938933623,S3-813512430,S3-867753101,S3-35950135
S1-383058720	threshold	4	S2-404602004,S2-635350164,S3-58538431,S3-596016647
S1-383409372	threshold	4	S2-503513245,S3-140741910,S3-196683769,S3-898375002
S1-384094106	threshold	2	S2-610974928,S3-600560204
S1-38444628	threshold	3	S2-365324357,S3-414550498,S3-371523749
S1-384744161	threshold	3	S2-425439711,S2-76846635,S3-852911047
S1-385256126	threshold	1	S2-777436464
S1-38559346	threshold	2	S3-785490290,S3-465719017
S1-386197582	threshold	3	S2-744688029,S2-930231395,S3-361933400
S1-386235735	threshold	6	S2-187694272,S2-917743440,S2-976660971,S3-409311237,S3-582565864,S3-7246246
S1-387241816	threshold	6	S2-624678480,S2-537561403,S2-717024002,S3-471452638,S3-781139027,S3-363715946
S1-387469264	threshold	3	S2-279717002,S2-598750715,S3-21062315
S1-387760464	threshold	3	S2-804008998,S2-832524300,S2-304287300
S1-387914884	threshold	3	S2-219128254,S3-489853375,S3-192094575
S1-388385628	threshold	6	S2-354637806,S2-832786312,S3-89751586,S3-181358521,S3-706385869,S3-826867256
S1-388559340	threshold	5	S2-675567765,S3-599879890,S3-939858068,S3-211841851,S3-227905493
S1-388643219	threshold	1	S2-296475810
S1-389096730	threshold	3	S2-279386898,S2-164762826,S3-221920158
S1-389987559	threshold	6	S2-7106049,S2-97643814,S2-355894654,S2-560806325,S3-85599122,S3-352110887
S1-39010855	threshold	3	S2-736922690,S2-62796963,S3-691758291
S1-390620153	threshold	4	S2-218203291,S2-877926172,S3-580542813,S3-197314651
S1-391197583	threshold	2	S2-214540800,S2-520811536
S1-391271072	threshold	6	S2-946882225,S2-150773665,S2-904568610,S2-893055945,S2-956704949,S3-325227336
S1-391367593	threshold	3	S2-824986113,S2-100998466,S3-646135917
S1-392010153	threshold	3	S3-8246429,S3-140740087,S3-189153982
S1-392943529	threshold	3	S2-25307148,S3-803673455,S3-375724053
S1-39431400	threshold	4	S2-775810637,S2-650354648,S2-106347669,S3-723866008
S1-394544733	threshold	0	
S1-394908830	threshold	6	S2-614842344,S2-136962632,S3-826489859,S3-515174510,S3-253039520,S3-415938936
S1-39539370	threshold	3	S2-440941328,S3-537836106,S3-248045549
S1-395407593	threshold	2	S2-492649143,S3-368987889
S1-395917126	threshold	3	S2-453105146,S3-601124908,S3-54436729
S1-396373334	threshold	3	S2-601746904,S3-429346309,S3-445866113
S1-397645405	threshold	5	S2-410754157,S2-169691808,S2-580026203,S3-452293884,S3-108339024
S1-398541478	threshold	2	S2-360236785,S3-517341241
S1-39875802	threshold	4	S2-308166211,S2-132684280,S3-456815940,S3-896732384
S1-399821556	threshold	1	S2-629237879
S1-400606487	threshold	3	S2-558799094,S2-297698733,S2-686590057
S1-400954497	threshold	5	S2-625193971,S3-728890582,S3-398337870,S3-475602831,S3-450508242
S1-401568774	threshold	5	S2-131334969,S2-921979171,S3-515495657,S3-475253840,S3-52760923
S1-401707829	threshold	0	
S1-401793882	threshold	6	S2-536303769,S2-7163302,S2-69850069,S3-714124857,S3-425840739,S3-426956547
S1-402282555	threshold	2	S2-346296178,S3-199518339
S1-402525644	threshold	4	S2-452313352,S3-848279814,S3-440379351,S3-601420109
S1-403141494	threshold	4	S2-455991191,S3-28905762,S3-815040030,S3-150788121
S1-403179097	threshold	5	S2-251480810,S2-951516732,S3-432951229,S3-811596336,S3-404794600
S1-403222709	threshold	2	S2-443424141,S3-238306891
S1-403372320	threshold	1	S2-779972356
S1-403603792	threshold	3	S2-435569215,S2-567696070,S3-311615371
S1-403660051	threshold	2	S2-997795898,S3-844138466
S1-404953820	threshold	6	S2-516269834,S2-223186095,S2-762696551,S2-317157715,S3-990349662,S3-214372422
S1-405349996	threshold	5	S2-847544027,S3-436554937,S3-791737981,S3-465037471,S3-18077543
S1-405649912	threshold	3	S2-197067694,S3-234552973,S3-657066482
S1-405657033	threshold	2	S2-554762532,S3-643191193
S1-405773824	threshold	3	S3-969703500,S3-848975103,S3-475127319
S1-405803467	threshold	4	S2-822820605,S2-214557468,S2-702278748,S3-947450194
S1-406008625	threshold	2	S2-465921650,S3-420362681
S1-406406949	threshold	4	S2-243089930,S2-285859367,S3-13532419,S3-28542872
S1-406464675	threshold	1	S3-718401702
S1-40650275	threshold	3	S2-626462014,S3-598319915,S3-320541535
S1-406543620	threshold	7	S2-288685720,S2-392851434,S2-502014391,S3-716655182,S3-321567202,S3-826579573,S3-809526788
S1-406986216	threshold	4	S2-354399053,S2-170627811,S3-806152862,S3-214522777
S1-406991564	threshold	3	S2-602506596,S3-734203559,S3-816309053
S1-407644068	threshold	2	S3-450949440,S3-393301548
S1-408100959	threshold	5	S2-439720326,S2-495029737,S3-978482438,S3-738296447,S3-217632862
S1-408177491	threshold	1	S3-942388307
S1-408806916	threshold	3	S2-610042052,S2-560320148,S3-29214943
S1-410087180	threshold	5	S3-695239345,S3-418530796,S3-221527368,S3-881624285,S3-511202571
S1-410606283	threshold	8	S2-885978815,S2-45632892,S2-635635289,S3-929866350,S3-429830876,S3-398562645,S3-184077274,S3-994617792
S1-410874269	threshold	4	S2-851501352,S2-982143165,S2-751374462,S3-825394404
S1-410954363	threshold	0	
S1-4119929	threshold	5	S2-214562029,S3-210156368,S3-435756948,S3-20333562,S3-684194760
S1-412617309	threshold	2	S2-177065908,S3-299796545
S1-412963970	threshold	4	S2-636122512,S3-415369423,S3-339802373,S3-943735020
S1-412976435	threshold	2	S3-449111239,S3-123013247
S1-413479300	threshold	2	S3-997043055,S3-223789774
S1-414388287	threshold	3	S2-640059902,S3-245800085,S3-75862824
S1-414490409	threshold	3	S2-185911026,S3-468411122,S3-316943104
S1-414664517	threshold	6	S2-292548280,S2-238974253,S2-889799459,S2-945476605,S3-52865370,S3-478110954
S1-414740644	threshold	4	S2-902818335,S2-225063111,S2-121581536,S3-140814722
S1-415021849	threshold	5	S2-385591854,S3-755672032,S3-94750130,S3-22352768,S3-3496999
S1-415207546	threshold	5	S2-407582994,S2-112892310,S3-962593866,S3-515390638,S3-370769068
S1-415251082	threshold	2	S2-870176543,S3-622214738
S1-415387652	threshold	5	S2-788431773,S2-396619295,S2-830464080,S3-681429289,S3-995324041
S1-416033981	threshold	5	S2-567622473,S2-52316728,S2-85527805,S3-646590956,S3-793295050
S1-416665296	threshold	3	S2-119858149,S3-239177446,S3-266828048
S1-416672192	threshold	1	S2-165786363
S1-417176111	threshold	4	S2-795859092,S2-596265507,S2-803312775,S3-373087556
S1-417395434	threshold	4	S2-80393063,S2-355235628,S2-292058790,S3-905534437
S1-417451480	threshold	2	S2-927586284,S2-3018090
S1-417669565	threshold	2	S3-979319560,S3-49428273
S1-418178451	threshold	2	S2-85684190,S2-475709431
S1-418184600	threshold	4	S2-2347622,S2-166728326,S2-582815772,S3-982379511
S1-41829008	threshold	4	S2-455350912,S3-85531957,S3-323159535,S3-789899222
S1-419331180	threshold	2	S2-68947801,S3-855427262
S1-419528773	threshold	3	S2-305439599,S3-573063547,S3-918405425
S1-419774715	threshold	8	S2-488514921,S2-129090606,S2-863989470,S2-313290282,S3-884151809,S3-766743882,S3-919187142,S3-15313508
S1-420400976	threshold	4	S2-467529030,S3-226336096,S3-725002058,S3-811237510
S1-420413444	threshold	4	S2-936540600,S2-470096737,S2-981927380,S2-926879034
S1-421262079	threshold	2	S2-399602658,S3-667975465
S1-421444052	threshold	3	S2-593304599,S3-946594481,S3-487299233
S1-421658748	threshold	2	S2-678372794,S3-707376776
S1-42175556	threshold	7	S2-701578906,S2-418465271,S2-942592668,S2-262445032,S3-67682892,S3-176938837,S3-600306938
S1-422051827	threshold	3	S2-367783999,S3-353993068,S3-455090959
S1-42220602	threshold	0	
S1-422313808	threshold	1	S2-128429803
S1-422652030	threshold	5	S2-686425671,S2-455863989,S2-417519730,S3-233476295,S3-124231701
S1-422959800	threshold	0	
S1-423513289	threshold	2	S2-555049955,S3-372336904
S1-423760010	threshold	4	S2-785305137,S2-668559186,S3-814631652,S3-154031539
S1-424656299	threshold	4	S2-32921581,S2-42813446,S3-783996713,S3-652049006
S1-425551032	threshold	5	S2-189083394,S2-857426224,S2-968906899,S3-239991299,S3-676862734
S1-425654715	threshold	6	S2-162629933,S2-755510463,S2-840827694,S2-60295543,S3-436154825,S3-391217098
S1-42570563	threshold	6	S2-603226807,S2-557053256,S2-87753750,S2-673985219,S3-379557305,S3-594321233
S1-426047529	threshold	3	S2-602392613,S3-645903187,S3-432719757
S1-42615630	threshold	3	S2-181316124,S3-291169508,S3-23322515
S1-427706896	threshold	4	S2-554158877,S2-608158178,S2-471555881,S3-662412579
S1-428098138	threshold	2	S2-974980693,S3-37650614
S1-428657388	threshold	4	S2-138757743,S2-751875041,S3-954781488,S3-484934496
S1-429144264	threshold	5	S2-915987099,S3-787944713,S3-852338033,S3-594134990,S3-810274726
S1-429730418	threshold	4	S2-925953634,S3-296596627,S3-879981194,S3-289455982
S1-429976530	threshold	6	S2-195014345,S2-633903124,S2-141172543,S2-140205187,S2-651343879,S3-405525266
S1-430619503	threshold	3	S2-137304372,S2-589733866,S2-275667333
S1-430893489	threshold	3	S2-389078323,S2-472281096,S3-943717940
S1-431054895	threshold	6	S2-990329968,S2-294378480,S2-597501322,S2-513583885,S3-796807704,S3-353931827
S1-431394523	threshold	3	S2-277952450,S3-879674070,S3-830011855
S1-432326658	threshold	4	S2-286617031,S2-641702736,S2-382170482,S3-808252046
S1-432661866	threshold	8	S2-108133002,S2-123737132,S2-835424447,S3-402770194,S3-853161763,S3-868353416,S3-385179108,S3-877630391
S1-432870793	threshold	6	S2-29634338,S3-870971272,S3-548275269,S3-662975731,S3-780156321,S3-229125844
S1-432985237	threshold	5	S2-466126037,S2-687210221,S3-575361456,S3-315815438,S3-111431437
S1-4331980	threshold	6	S2-595790692,S2-377166814,S2-487012601,S2-504195492,S3-329809360,S3-756730913
S1-43335476	threshold	1	S3-242121539
S1-433570322	threshold	4	S2-306451277,S2-461983682,S3-935642805,S3-870330147
S1-433760347	threshold	3	S2-622491221,S2-587913917,S3-498592914
S1-434193585	threshold	4	S2-987312443,S2-561432892,S2-195752384,S3-164358649
S1-434519573	threshold	4	S2-813165436,S2-157008881,S3-811386084,S3-980856952
S1-435412435	threshold	5	S2-593917641,S3-1975251,S3-589308209,S3-651521370,S3-529487883
S1-43584891	threshold	2	S2-425195038,S3-455713655
S1-4366347	threshold	9	S2-188632816,S2-79072001,S2-426013245,S2-534353629,S3-180187207,S3-198894004,S3-906002192,S3-451057025,S3-699725671
S1-437384887	threshold	2	S3-690428161,S3-600569485
S1-437542690	threshold	4	S2-372713715,S3-611277799,S3-543298663,S3-8268036
S1-43757800	threshold	6	S2-258868881,S2-713392635,S3-80654026,S3-301394880,S3-945556625,S3-731123537
S1-438112872	threshold	3	S2-596999131,S2-109297924,S3-494358841
S1-438428759	threshold	4	S2-60361050,S2-120638400,S3-192202136,S3-140159831
S1-438562151	threshold	3	S2-809473681,S2-913817231,S3-816842942
S1-438791793	threshold	3	S2-278058016,S3-445804414,S3-926726677
S1-438808495	threshold	5	S2-526910290,S2-79504864,S3-505559996,S3-990071388,S3-924540129
S1-438865454	threshold	3	S2-99247948,S2-227000756,S3-381331396
S1-439110883	threshold	7	S2-722833355,S2-438950608,S2-701081316,S3-333028254,S3-885006128,S3-565961073,S3-224545444
S1-439512512	threshold	3	S2-271310610,S3-9345248,S3-900241476
S1-439984091	threshold	3	S2-622871796,S3-266926266,S3-469516333
S1-440182890	threshold	7	S2-19539333,S2-880383484,S2-461913483,S2-645438495,S2-310506989,S3-80698113,S3-417032521
S1-440280830	threshold	5	S2-834860698,S2-991676703,S3-500589809,S3-781441222,S3-954009234
S1-440478245	threshold	0	
S1-440586620	threshold	6	S2-442956050,S2-96980541,S3-576314123,S3-613622961,S3-121782546,S3-326447348
S1-440638569	threshold	3	S2-600853482,S3-673392175,S3-198128299
S1-440686859	threshold	3	S2-899750696,S2-816040021,S3-170671021
S1-441696219	threshold	2	S2-714784931,S3-27621980
S1-441910330	threshold	7	S2-772722500,S2-134393833,S2-830360657,S2-444101770,S3-907434069,S3-185718676,S3-34221993
S1-442043668	threshold	0	
S1-443035349	threshold	3	S2-258691517,S3-402279533,S3-575961662
S1-443991257	threshold	3	S2-377903658,S3-72668210,S3-848401481
S1-444549398	threshold	7	S2-45241094,S2-564906537,S2-40607198,S2-978321157,S3-976912642,S3-340317272,S3-895384424
S1-44461115	threshold	2	S2-704216374,S3-255009126
S1-445066973	threshold	2	S2-92860217,S3-500628990
S1-445199057	threshold	4	S2-614480446,S2-647644536,S3-118223376,S3-667559988
S1-445519594	threshold	5	S2-250130372,S2-267324760,S3-421170019,S3-619779122,S3-339770078
S1-445709924	threshold	5	S2-560842250,S2-596305540,S2-626715341,S2-111109994,S3-969080661
S1-446074459	threshold	2	S3-858633720,S3-724641762
S1-446147850	threshold	4	S2-680566618,S2-956242012,S3-831297306,S3-237323748
S1-446498581	threshold	2	S2-225246593,S2-852288476
S1-446504712	threshold	2	S2-52112432,S3-280375238
S1-4467341	threshold	5	S2-842863516,S2-359550687,S3-109294598,S3-797308813,S3-48002944
S1-446790680	threshold	5	S2-956372282,S3-323690090,S3-952620682,S3-836244015,S3-61826308
S1-446911279	threshold	0	
S1-447214186	threshold	0	
S1-447409442	threshold	5	S2-376322099,S2-618154762,S3-681025253,S3-998258420,S3-431301899
S1-447828644	threshold	3	S2-865253788,S2-90042867,S3-536978441
S1-447896253	threshold	1	S2-684622792
S1-447926193	threshold	6	S2-138957250,S2-352237521,S2-439734051,S3-864157915,S3-53906520,S3-95525495
S1-448738812	threshold	6	S2-736863088,S3-469211552,S3-153835516,S3-792636493,S3-982017097,S3-498110448
S1-448919251	threshold	5	S2-377587305,S2-388979501,S3-771463766,S3-987629697,S3-529054819
S1-449063168	threshold	3	S2-276584890,S3-369784169,S3-758180569
S1-449296879	threshold	0	
S1-449483035	threshold	0	
S1-45029659	threshold	4	S2-298696025,S2-665292078,S2-218444823,S3-760161808
S1-450518677	threshold	3	S2-560657127,S3-340011285,S3-82879211
S1-452007306	threshold	3	S2-886746316,S3-612057286,S3-18100084
S1-452760877	threshold	4	S2-918770192,S2-408795137,S2-128210399,S3-542660621
S1-45332793	threshold	2	S2-449543891,S3-613787667
S1-454764022	threshold	3	S2-493464768,S3-934844736,S3-773172250
S1-455336970	threshold	3	S2-750495397,S3-52142026,S3-60404410
S1-455621292	threshold	3	S2-779668341,S3-928993775,S3-645523348
S1-456367808	threshold	3	S2-508704290,S2-778495048,S3-333332041
S1-456571393	threshold	4	S2-211260156,S2-914020398,S3-975767301,S3-574887147
S1-456789685	threshold	3	S2-5106854,S3-837725825,S3-824565074
S1-456826685	threshold	4	S2-97695194,S2-293187810,S2-264594455,S3-121629408
S1-457004264	threshold	4	S2-613078272,S2-20286595,S2-180168811,S3-604264304
S1-457168014	threshold	1	S3-932336637
S1-457628272	threshold	2	S2-351181494,S3-811294749
S1-457654868	threshold	8	S2-704357126,S2-755663331,S2-318433462,S2-524733557,S3-246475806,S3-695919161,S3-598433842,S3-818656408
S1-457833337	threshold	3	S2-603935596,S3-768358350,S3-456922551
S1-457878679	threshold	5	S2-497891353,S2-413816689,S2-140989758,S3-37561319,S3-911524474
S1-458152019	threshold	4	S2-213110490,S2-273616797,S3-29096176,S3-180880057
S1-458642998	threshold	4	S2-866833353,S2-880177406,S3-649718465,S3-452307246
S1-459291889	threshold	4	S2-845337752,S2-315208079,S2-970133591,S3-391198543
S1-459344496	threshold	6	S2-658883760,S2-60919268,S2-423220765,S3-283614329,S3-400546782,S3-469848945
S1-460093971	threshold	3	S2-938212051,S2-273193372,S3-934643101
S1-460358643	threshold	4	S2-807110221,S2-663703321,S3-626719936,S3-285710586
S1-46046851	threshold	3	S2-911016602,S3-201300028,S3-554665787
S1-460983231	threshold	4	S2-444599494,S3-313968184,S3-398200481,S3-157858480
S1-461338785	threshold	4	S2-668345524,S2-131799288,S2-988396025,S3-456449739
S1-461438203	threshold	2	S2-670187074,S3-643199556
S1-461483851	threshold	3	S2-703612266,S2-681192879,S3-528914845
S1-461501708	threshold	3	S2-964593969,S3-987319213,S3-797565182
S1-461550337	threshold	2	S2-856691691,S3-332858907
S1-461861778	threshold	4	S2-604534301,S3-939935773,S3-491857609,S3-996570160
S1-461983527	threshold	3	S2-913203000,S3-120418194,S3-892768481
S1-46200827	threshold	3	S2-685200857,S2-370628995,S2-50323309
S1-462295081	threshold	2	S3-201186126,S3-55197760
S1-462352987	threshold	6	S2-136917079,S2-417539618,S2-837929337,S3-319493438,S3-419672959,S3-995347048
S1-462356135	threshold	3	S2-327559006,S2-664996779,S3-838181283
S1-462834165	threshold	4	S2-561558553,S2-534042070,S3-792031790,S3-7968361
S1-462959378	threshold	3	S2-146464727,S3-268355710,S3-193794010
S1-463234314	threshold	6	S2-193156981,S2-195181586,S3-712200054,S3-650694679,S3-80679295,S3-64205992
S1-463724829	threshold	4	S2-994897669,S2-793910963,S3-826319691,S3-526774861
S1-464174961	threshold	0	
S1-464656167	threshold	5	S2-238627719,S2-776292531,S3-162494224,S3-890576400,S3-300371339
S1-464905712	threshold	3	S2-663510111,S3-522873225,S3-635569265
S1-464951427	threshold	4	S2-743083930,S3-859969348,S3-937979929,S3-940885070
S1-465320374	threshold	3	S2-508960607,S2-468221507,S3-187311721
S1-465484050	threshold	4	S2-463426722,S3-80549183,S3-763238565,S3-558611430
S1-46563464	threshold	2	S2-481920499,S3-955488375
S1-466296213	threshold	7	S2-766002867,S2-453189444,S3-318591771,S3-919437737,S3-679977614,S3-623731302,S3-832178827
S1-466304465	threshold	4	S2-385920770,S3-640255449,S3-517333352,S3-114397534
S1-467308544	threshold	4	S2-404234668,S2-890835488,S2-764121124,S3-485885417
S1-467518919	threshold	4	S2-980416040,S3-818932774,S3-190226401,S3-675806825
S1-46772329	threshold	4	S2-520152531,S2-967779539,S3-761910970,S3-55591791
S1-468387222	threshold	2	S2-835384131,S3-175435744
S1-468884617	threshold	5	S2-374949632,S2-472930652,S2-360684142,S3-498283471,S3-136494539
S1-46980048	threshold	5	S2-651799810,S2-625566817,S2-343983265,S2-679198834,S3-425627720
S1-470238261	threshold	0	
S1-470378690	threshold	4	S2-264672026,S3-497297834,S3-647602054,S3-176178792
S1-471008112	threshold	5	S2-50423646,S3-553076724,S3-796552278,S3-607002414,S3-540760194
S1-471206444	threshold	2	S2-295423357,S3-806516595
S1-472495860	threshold	3	S3-878055752,S3-549448903,S3-251825397
S1-472605357	threshold	3	S2-899058087,S2-153816206,S3-583021812
S1-47269968	threshold	1	S2-898239491
S1-473066766	threshold	2	S2-713286206,S3-626242361
S1-473625804	threshold	7	S2-368453568,S2-730566352,S2-283547115,S3-356292403,S3-315204120,S3-718331619,S3-157157738
S1-474111328	threshold	2	S2-702005781,S3-34853309
S1-474242269	threshold	3	S2-683687095,S2-607416515,S3-235113107
S1-474835364	threshold	3	S2-173086659,S2-227038328,S3-217555547
S1-475312810	threshold	0	
S1-475770159	threshold	7	S2-845550874,S2-223518804,S2-735230489,S3-899307740,S3-191113264,S3-780550602,S3-45859483
S1-47614726	threshold	4	S2-938142025,S2-361318243,S2-264138392,S3-692603841
S1-476596456	threshold	5	S2-460684565,S2-799317639,S2-491600349,S3-277143906,S3-590408115
S1-476797912	threshold	6	S2-986567169,S2-461715303,S2-490628002,S3-107925341,S3-155670912,S3-916555781
S1-47690316	threshold	4	S2-747969205,S2-820209764,S3-836746391,S3-323276308
S1-477248424	threshold	2	S2-770907874,S3-266697900
S1-477298746	threshold	3	S2-821615827,S2-178142485,S3-998656845
S1-478399779	threshold	0	
S1-479294586	threshold	3	S2-636912098,S3-753798690,S3-929714357
S1-479541310	threshold	4	S2-672563849,S2-930594111,S2-627218480,S3-520525986
S1-479548273	threshold	3	S2-190669059,S2-562518316,S3-10867847
